severity,scope,order,section10,rule,message
INFO,level,393,40,chain_cap,non-peak chain 126 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,398,40,aspect_outlier,aspect 1.023 is outside the preferred portrait band; verify visual comfort.
INFO,level,398,40,chain_cap,non-peak chain 130 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,401,41,aspect_outlier,aspect 1.231 is outside the preferred portrait band; verify visual comfort.
INFO,level,402,41,portrait_band,normal level aspect 0.909 exceeds 0.9 preferred cap.
INFO,level,403,41,aspect_outlier,aspect 1.158 is outside the preferred portrait band; verify visual comfort.
INFO,level,403,41,chain_cap,non-peak chain 126 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,405,41,chain_cap,non-peak chain 127 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,408,41,chain_cap,non-peak chain 130 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,409,41,chain_cap,non-peak chain 126 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,413,42,chain_cap,non-peak chain 127 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,413,42,post_peak_release,"previous level was peak code 3, but chain only changes -7; verify there is a non-count release."
INFO,level,418,42,chain_cap,non-peak chain 130 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,423,43,aspect_outlier,aspect 1.158 is outside the preferred portrait band; verify visual comfort.
INFO,level,426,43,aspect_outlier,aspect 1.333 is outside the preferred portrait band; verify visual comfort.
INFO,level,427,43,aspect_outlier,aspect 1.100 is outside the preferred portrait band; verify visual comfort.
INFO,level,433,44,chain_cap,non-peak chain 127 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,438,44,chain_cap,non-peak chain 130 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,442,45,aspect_outlier,aspect 1.214 is outside the preferred portrait band; verify visual comfort.
INFO,level,443,45,aspect_outlier,aspect 1.258 is outside the preferred portrait band; verify visual comfort.
INFO,level,445,45,chain_cap,non-peak chain 129 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,449,45,post_peak_release,"previous level was peak code 3, but chain only changes 9; verify there is a non-count release."
INFO,level,451,46,aspect_outlier,aspect 1.067 is outside the preferred portrait band; verify visual comfort.
INFO,level,453,46,aspect_outlier,aspect 1.158 is outside the preferred portrait band; verify visual comfort.
INFO,level,459,46,chain_cap,non-peak chain 128 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,468,47,aspect_outlier,aspect 1.276 is outside the preferred portrait band; verify visual comfort.
INFO,level,469,47,chain_cap,non-peak chain 128 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,473,48,aspect_outlier,aspect 1.138 is outside the preferred portrait band; verify visual comfort.
INFO,level,475,48,chain_cap,non-peak chain 130 is high; verify canvas comfort and avoid using count as the only pressure.
INFO,level,483,49,aspect_outlier,aspect 1.065 is outside the preferred portrait band; verify visual comfort.
INFO,level,492,50,aspect_outlier,aspect 1.067 is outside the preferred portrait band; verify visual comfort.
INFO,level,498,50,aspect_outlier,aspect 1.235 is outside the preferred portrait band; verify visual comfort.
INFO,section,,1,too_linear,section is almost strictly rising; add intentional retreats if it feels mechanical.
